source,target,weight
aspecto,suave,6
aspecto,seco,6
brillante,formato,6
brillante,rato,6
brillante,huevo,6
carbónica,equilibrado,6
toque,pie,6
encontrar,saber,6
encontrar,fondo,6
encontrar,viognier,6
toque,fermentar,6
toque,velo,6
floral,azúcar,6
brillante,justo,6
brillante,lujo,6
dorado,raya,6
cítrico,criado,6
uva,puro,6
uva,típico,6
uva,litro,6
carbónica,residual,6
flor,altitud,6
flor,forma,6
madura,magnífico,6
terra,uva,6
terra,sutil,6
flor,bota,6
copa,costar,6
carbónica,marcada,6
carbónica,alta,6
carbónica,paso,6
brillante,pie,6
brillante,pena,6
carbónica,frutal,6
carbónica,volúmen,6
carbónica,chardonnay,6
necesitar,ligero,6
necesitar,especia,6
necesitar,chardonnay,6
flor,doña,6
flor,salnés,6
flor,profundo,6
encontrar,malvasía,6
toque,pedir,6
mejorar,paso,6
mano,sobrevivir,6
mano,resistencia,6
uva,número,6
confitado,recorrido,6
cítrico,trabajar,6
dorado,grasa,6
dorado,tenue,6
floral,finca,6
toque,hora,6
floral,turbio,6
floral,ganar,6
toque,oportunidad,6
terra,proyecto,6
madura,escasa,6
terra,intenso,6
dorado,subzona,6
carbónica,elaborado,6
carbónica,barrica,6
carbónica,espumoso,6
brillante,raspón,6
brillante,inicial,6
ecológico,piña,6
uva,ligeramente,6
ancestral,elaborado,6
ancestral,xarel,6
madura,raspón,6
mejorar,piña,6
mejorar,fermentado,6
madura,hidrocarburo,6
cumplir,nariz,6
cumplir,pajizo,6
mano,estoicismo,6
mano,adaptación,6
mano,fondo,6
pizarra,acidez,6
confitado,fresco,6
ecológico,hierba,6
ecológico,fondo,6
dorado,noble,6
dorado,completo,6
madura,campo,6
compotada,graso,6
compotada,madura,6
flor,parecido,6
flor,manera,6
flor,cena,6
compotada,nota,6
madura,sorprendente,6
madura,característica,6
madura,único,6
madura,hormigón,6
madura,bosque,6
madura,suerte,6
compotada,complejo,6
alta,evolucionado,6
encontrar,paso,6
encontrar,mal,6
encontrar,dulce,6
encontrar,rcp,6
toque,ocho,6
compotada,probar,6
compotada,intenso,6
mano,fortaleza,6
floral,mallorca,6
mejorar,mundo,6
flor,hormigón,6
flor,peso,6
dorado,cambio,6
dorado,llevar,6
dorado,empezar,6
cítrico,serio,6
brillante,litro,6
brillante,resto,6
flor,magnum,6
vainilla,precio,6
madura,pensar,6
madura,montsant,6
madura,don,6
madura,llevar,6
madura,resultar,6
madura,ocho,6
vainilla,dulzón,6
ecológico,ligero,6
ecológico,vieja,6
brillante,característica,6
brillante,miño,6
brillante,homenaje,6
ecológico,intenso,6
maceración,tiempo,6
maceración,suave,6
flor,turbio,6
flor,crecer,6
glicerina,fresco,6
dar,variedad,6
toque,sienta,6
flor,oxidación,6
vainilla,recorrido,6
vainilla,voluminoso,6
maceración,creer,6
maceración,herbáceo,6
brillante,ejemplo,6
maceración,naranja,6
brillante,duero,6
rosado,mejor,6
saber,recordar,6
saber,diferente,6
alta,reciente,6
alta,claro,6
alta,litro,6
alta,salud,6
alta,beber,6
toque,pescado,6
vainilla,levadura,6
dar,intenso,6
dar,chardonnay,6
uva,evolución,6
uva,apreciar,6
piel,bastante,6
dorado,combinación,6
cítrico,gente,6
cítrico,canto,6
flor,rosal,6
flor,vista,6
flor,cambio,6
vainilla,abundante,6
vainilla,mejorar,6
madura,albillo,6
brillante,ofrecer,6
piel,mango,6
estructurado,longitud,6
estructurado,naranja,6
estructurado,correcto,6
riesling,joven,6
dorado,suficiente,6
maceración,variedad,6
brillante,detalle,6
brillante,arcilloso,6
brillante,expectativa,6
pizarra,untuoso,6
brillante,zerratia,6
brillante,entrar,6
viñedo,fundada,6
viñedo,cosa,6
madura,punta,6
madura,levemente,6
madura,ría,6
madura,autóctona,6
madura,corte,6
toque,conjunto,6
toque,semi,6
toque,atención,6
toque,plano,6
toque,peculiar,6
vainilla,mandarina,6
madura,cosa,6
vainilla,bastante,6
vainilla,presente,6
brillante,autóctona,6
piel,recorrido,6
llevar,amargo,6
toque,voluminoso,6
vainilla,viñedo,6
vainilla,inoxidable,6
madura,granate,6
pizarra,aroma,6
mano,alta,6
uva,acabar,6
uva,atención,6
uva,canto,6
mano,intenso,6
mano,anterior,6
piel,hora,6
brillante,particular,6
brillante,pedir,6
madura,oscuro,6
flor,verano,6
flor,frutoso,6
flor,brillo,6
flor,grata,6
piel,turbio,6
brillante,perfumado,6
hierba,vendimia,6
riesling,costa,6
mano,probar,6
brillante,feria,6
breve,joven,6
llevar,estupendo,6
llevar,viura,6
llevar,final,6
llevar,sauvignon,6
llevar,hierba,6
brillante,mesa,6
piel,nueva,6
cítrico,verdad,6
brillante,excepcional,6
piel,especia,6
piel,creer,6
uva,encantar,6
uva,frambuesa,6
brillante,alma,6
toque,sidra,6
toque,granate,6
toque,subido,6
floral,espumoso,6
toque,corte,6
floral,directo,6
viñedo,reposar,6
viñedo,característica,6
piel,complejidad,6
piel,baja,6
piel,beber,6
pizarra,viñedo,6
compartir,placer,6
piel,opción,6
flor,grasa,6
viñedo,rendimiento,6
fruto,final,6
fruto,acidez,6
fruto,cítrico,6
llevar,casa,6
llevar,zona,6
llevar,inoxidable,6
floral,montsant,6
persistente,fresa,6
persistente,frambuesa,6
hacer,cítrico,6
llevar,hecho,6
persistente,notable,6
mencía,viñedo,6
conocido,vieja,6
conocido,ver,6
beber,ajustada,6
pensar,final,6
encontrar,producción,6
encontrar,pequeña,6
llevar,glicérico,6
viñedo,tradicional,6
viñedo,directo,6
viñedo,mundo,6
viñedo,especia,6
viñedo,hora,6
viñedo,amigo,6
beber,finca,6
encontrar,faltar,6
punzante,refrescante,6
toque,macedonia,6
encontrar,difícil,6
encontrar,anisado,6
mencía,acidez,6
viñedo,mantequilla,6
flor,aporte,6
flor,bonito,6
flor,entrar,6
persistente,retronasal,6
persistente,violáceo,6
hacer,recomendable,6
brillante,vista,6
cítrico,bouquet,6
uva,estupendo,6
brillante,subido,6
cítrico,aglomerado,6
mano,largo,6
riesling,picapoll,6
hierba,orígen,6
hierba,rosa,6
hierba,litro,6
parecer,complejidad,6
parecer,pasar,6
brillante,meloso,6
brillante,similar,6
brillante,cálido,6
cítrico,extraordinario,6
parecer,llevar,6
parecer,público,6
parecer,paladar,6
parecer,suave,6
parecer,pera,6
mano,grande,6
flor,avellana,6
persistente,toledo,6
sierra,nota,6
sápido,nariz,6
hacer,pera,6
breve,dulce,6
breve,acidez,6
sápido,glicérico,6
regalo,acidez,6
conocido,chardonnay,6
conocido,varietal,6
conocido,recordar,6
sápido,volúmen,6
silvestre,barrica,6
silvestre,pomelo,6
persistente,pequeña,6
persistente,presentar,6
persistente,marisco,6
flor,aceptable,6
flor,mezcla,6
silvestre,rosa,6
silvestre,paladar,6
flor,autóctona,6
flor,resto,6
cítrico,retronasal,6
brillante,turbio,6
parecer,macedonia,6
parecer,tono,6
brillante,sidra,6
brillante,regalo,6
parecer,coupage,6
señor,barrica,6
señor,amarillo,6
trago,final,6
trago,dulce,6
trago,nariz,6
uva,curiosidad,6
dorado,arenoso,6
dorado,ajustada,6
parecer,paso,6
parecer,opinión,6
beber,diferente,6
conocido,inoxidable,6
conocido,reflejo,6
beber,tomar,6
beber,pedir,6
perfecto,correcto,6
flor,hectárea,6
flor,arroz,6
delicia,boca,6
semi,dulce,6
semi,cítrico,6
silvestre,macabeo,6
persistente,almendra,6
persistente,naranja,6
brillante,delicioso,6
brillante,verdad,6
perfecto,intenso,6
flor,acacia,6
flor,comentar,6
albillo,recomendable,6
beber,cápsula,6
parecer,típico,6
brillante,pelo,6
cuatro,intenso,6
nocturna,acidez,6
riesling,flor,6
madurez,aroma,6
brillante,aireación,6
inicio,amargo,6
beber,exceso,6
beber,ataque,6
beber,historia,6
parecer,vieja,6
maridaje,creer,6
maridaje,marisco,6
maridaje,viura,6
flor,espaldera,6
conocido,variedad,6
conocido,persistencia,6
persistente,sutil,6
altitud,mismo,6
perfecto,gusto,6
maridaje,frambuesa,6
maridaje,mandarina,6
maridaje,ría,6
flor,presentar,6
maridaje,viña,6
perfecto,repetir,6
cálido,madera,6
altitud,nota,6
altitud,soler,6
altitud,variedad,6
altitud,producción,6
brillante,arena,6
brillante,textura,6
brillante,medida,6
brillante,apunte,6
parecer,zona,6
parecer,anisado,6
parecer,viña,6
parecer,limón,6
cocinar,macabeo,6
dorado,viticultor,6
cuatro,fresco,6
reconocer,salud,6
parecer,caso,6
uva,magnífico,6
uva,espaldera,6
hierba,casa,6
hierba,exceso,6
hierba,grata,6
dorado,valer,6
dorado,esperado,6
dorado,altitud,6
dorado,montsant,6
inicio,madera,6
parecer,ocasión,6
reconocer,hierba,6
reconocer,aromático,6
reconocer,inoxidable,6
persistente,repetir,6
calidad,fondo,6
reposar,elaborado,6
cocinar,final,6
trago,pálido,6
trago,ligero,6
trago,barrica,6
inicio,graso,6
tinaja,cítrico,6
suficiente,nariz,6
suficiente,final,6
suficiente,opción,6
transparente,variedad,6
transparente,chardonnay,6
flor,luminoso,6
reconocer,goloso,6
calidad,dulce,6
calidad,recordar,6
calidad,producción,6
maridaje,repetir,6
flor,notar,6
flor,fantástico,6
flor,tonalidad,6
calidad,perfecto,6
largo,vida,6
límpido,pastelería,6
litro,mantener,6
punzante,cuerpo,6
punzante,frutal,6
cálido,limón,6
cálido,intenso,6
persistente,acero,6
largo,mundo,6
largo,divertido,6
tinaja,nota,6
pesar,suave,6
pesar,cítrico,6
inicio,poder,6
inicio,beber,6
inicio,guardar,6
dorado,oxidación,6
dorado,zerratia,6
viura,membrillo,6
trago,intensidad,6
trago,salino,6
trago,reflejo,6
calidad,diferente,6
calidad,joven,6
salino,base,6
trago,intenso,6
trago,chardonnay,6
dorado,costa,6
inicio,potente,6
denodado,valle,6
singular,lágrima,6
singular,diferente,6
singular,mismo,6
calidad,sb,6
calidad,frío,6
calidad,pálido,6
flor,orejón,6
flor,retronasal,6
reconocer,intenso,6
reconocer,ligero,6
calidad,inoxidable,6
calidad,elaborado,6
cuerpo,amielado,6
gruesa,menta,6
gruesa,macabeo,6
gruesa,heno,6
gruesa,manzanilla,6
cuerpo,acertado,6
largo,salnés,6
límpido,paso,6
punzante,garnacha,6
punzante,tropical,6
flor,perfecto,6
flor,atacar,6
trago,suave,6
magnum,fresco,6
calidad,pequeña,6
cuerpo,deber,6
largo,habitual,6
viura,acero,6
dorado,justo,6
dorado,increíble,6
dorado,cemento,6
dorado,margen,6
dorado,lujo,6
aterciopelada,piel,6
singular,guardar,6
singular,rf,6
largo,puro,6
largo,cocinar,6
largo,mínima,6
calidad,recorrido,6
flor,aluminio,6
predominio,viura,6
cuerpo,punta,6
dorado,mercado,6
dorado,personal,6
dorado,ánfora,6
dorado,potencial,6
cuerpo,duda,6
largo,sb,6
cuerpo,estructurado,6
cuerpo,amigo,6
largo,dudar,6
punzante,joven,6
pálido,almíbar,6
aluminio,gustar,6
aluminio,beber,6
punzante,gustar,6
aterciopelada,frutal,6
aterciopelada,grado,6
aterciopelada,ribete,6
aterciopelada,intenso,6
aterciopelada,albaricoque,6
costar,frutal,6
costar,madura,6
costar,manzana,6
punzante,año,6
pálido,grado,6
pálido,abundante,6
pedro,botella,6
indiferente,fruta,6
predominio,aroma,6
flor,cápsula,6
cuerpo,absoluta,6
predominio,nueva,6
indiferente,boca,6
predominio,botella,6
velo,recordar,6
velo,albariza,6
velo,intenso,6
largo,proyecto,6
largo,pinot,6
largo,hora,6
cuerpo,fermentación,6
cuerpo,valle,6
cuerpo,perfumado,6
cuerpo,burbuja,6
cuerpo,pena,6
cuerpo,xarel,6
cuerpo,plano,6
cuerpo,ideal,6
largo,sorprendente,6
largo,caso,6
hierba,soler,6
riesling,alta,6
riesling,tierra,6
riesling,manzana,6
riesling,agradable,6
elaborar,cata,6
riesling,verdejo,6
aterciopelada,estrella,6
aterciopelada,dar,6
noble,frutal,6
aterciopelada,domingo,6
cuerpo,mayor,6
proyecto,soler,6
largo,grata,6
largo,acero,6
cuerpo,real,6
mayor,alta,6
salnés,fresco,6
salnés,elaborado,6
viura,cosecha,6
viura,mayor,6
costar,toque,6
burdeos,cítrico,6
plano,bastante,6
pálido,ría,6
pálido,simple,6
pálido,salir,6
pedro,elaborado,6
largo,forma,6
cuerpo,peso,6
largo,menta,6
pálido,transparente,6
pálido,llevar,6
pálido,aceptable,6
paso,tomar,6
cuerpo,mezcla,6
proyecto,tomar,6
proyecto,personal,6
fina,faltar,6
predominio,ligero,6
proyecto,mejor,6
largo,placer,6
largo,brillo,6
cuerpo,fermentar,6
paso,rf,6
pálido,sierra,6
pálido,forma,6
cuerpo,valer,6
cuerpo,perfecto,6
largo,llamar,6
plano,limón,6
noble,recordar,6
noble,final,6
aterciopelada,suave,6
entrada,menta,6
entrada,subido,6
entrada,encantar,6
entrada,claro,6
largo,cosa,6
cuerpo,postgusto,6
cuerpo,elegancia,6
cuerpo,rápida,6
largo,rf,6
hermano,correcto,6
somontano,dulce,6
magnum,nariz,6
magnum,barrica,6
somontano,beber,6
somontano,herbáceo,6
somontano,uva,6
somontano,paladar,6
mayor,soler,6
mayor,gusto,6
mineral,perfectamente,6
mineral,atacar,6
paso,cosecha,6
resultar,paso,6
resultar,intenso,6
resultar,frutal,6
calcáreo,viñedo,6
burdeos,acidez,6
mayor,cosa,6
entrada,negro,6
entrada,mencía,6
esperar,ganar,6
calcáreo,baja,6
mayor,complejo,6
mayor,duero,6
somontano,agradable,6
riesling,salud,6
riesling,rápida,6
fina,mejorar,6
esperar,lágrima,6
evolucionar,copa,6
evolucionar,floral,6
evolucionar,manzana,6
fina,orígen,6
pasar,soler,6
pasar,paso,6
fina,singular,6
pálido,exceso,6
hermano,viña,6
hermano,gusto,6
pedro,nariz,6
pedro,aroma,6
pálido,apreciar,6
pálido,ayuda,6
resultar,cítrico,6
corto,recordar,6
volúmen,salnés,6
fina,pomares,6
fina,valle,6
fina,frío,6
evolucionar,madera,6
riesling,gruesa,6
elaborar,fermentación,6
elaborar,restaurante,6
salino,rendimiento,6
salino,encantar,6
tapa,nota,6
tapa,paladar,6
entrada,verdad,6
calcáreo,macabeo,6
calcáreo,complejo,6
evolucionar,ahumado,6
evolucionar,viñedo,6
volúmen,merecer,6
aire,fresco,6
mayor,zona,6
plano,malo,6
esperar,melocotón,6
salino,frío,6
contacto,familiar,6
contacto,pálido,6
calcáreo,nota,6
calcáreo,finca,6
largo,excepcional,6
largo,amplitud,6
largo,familia,6
evolucionar,recomendable,6
esperar,demasiado,6
esperar,cumple,6
esperar,complejo,6
esperar,piña,6
dulzón,correcto,6
esperar,viñedo,6
contacto,viñedo,6
somontano,pera,6
somontano,joven,6
pasar,guardar,6
fina,ubicada,6
fina,repetir,6
fina,procedente,6
fina,único,6
fina,natural,6
evolucionar,guardar,6
corto,tiempo,6
corto,zona,6
corto,madura,6
corto,bastante,6
corto,sedoso,6
evolucionar,francés,6
evolucionar,brillante,6
pasar,viña,6
pasar,inoxidable,6
pasar,tomar,6
pasar,frío,6
fina,ver,6
volúmen,parcela,6
volúmen,deber,6
evolucionar,seco,6
pasar,opción,6
fan,fresco,6
fan,intenso,6
mineral,extraordinario,6
mineral,violáceo,6
mineral,punta,6
corto,límpido,6
corto,demasiado,6
fina,esperar,6
restaurante,dulce,6
restaurante,piña,6
fina,inicio,6
corto,francés,6
volúmen,vendimia,6
volúmen,cariñena,6
corto,gusto,6
corto,pequeña,6
bastante,finca,6
bastante,complejo,6
pálido,voluminoso,6
corto,parecer,6
tratar,fresco,6
pimienta,complejo,6
espectacular,cosecha,6
espectacular,intenso,6
característica,mejor,6
elaborar,producción,6
elaborar,piel,6
conocer,herbáceo,6
contacto,persistencia,6
contacto,melocotón,6
contacto,herbáceo,6
contacto,glicérico,6
restaurante,bastante,6
fina,anterior,6
fina,borde,6
complejidad,evolucionado,6
entrada,gewürztraminer,6
entrada,horno,6
esperar,expectativa,6
esperar,largo,6
complejidad,ahumado,6
entrada,gustar,6
entrada,delicado,6
esperar,vieja,6
volúmen,mantener,6
corto,faltar,6
mineral,panadería,6
mineral,amplitud,6
volúmen,evolucionado,6
corto,viña,6
corto,restaurante,6
verde,vid,6
hermano,hierba,6
hermano,lágrima,6
corto,xarel,6
corto,depósito,6
corto,acero,6
corto,intenso,6
volúmen,apreciar,6
fina,selección,6
restaurante,inoxidable,6
corto,trabajo,6
fina,cumple,6
restaurante,punto,6
restaurante,vieja,6
restaurante,viña,6
fina,hermano,6
fina,perfecto,6
verde,tanino,6
probar,música,6
probar,habitual,6
contacto,leve,6
contacto,soler,6
esperar,soler,6
probar,ribete,6
probar,malo,6
probar,complicación,6
probar,verdad,6
sotobosque,nariz,6
volúmen,par,6
verde,burdeos,6
restaurante,opción,6
pálido,escasa,6
probar,familiar,6
probar,soler,6
pleno,botella,6
sotobosque,glicérico,6
complejidad,chardonnay,6
complejidad,repetir,6
hermano,forma,6
hermano,complejo,6
hermano,dulce,6
hermano,paso,6
hermano,frutal,6
pálido,acompañado,6
pálido,característica,6
fina,maridar,6
complejidad,monte,6
complejidad,punto,6
complejidad,aportar,6
probar,necesitar,6
probar,puro,6
probar,autóctona,6
probar,sienta,6
sotobosque,piel,6
fina,etiqueta,6
volúmen,turbio,6
volúmen,parellada,6
volúmen,bota,6
volúmen,pena,6
volúmen,magnífico,6
volúmen,justa,6
tapa,pálido,6
tapa,frutal,6
granito,acidez,6
complejidad,naranja,6
entrada,precio,6
entrada,opción,6
entrada,vieja,6
cremosidad,hierba,6
verde,manzanilla,6
verde,controlada,6
baja,manzanilla,6
pálido,listar,6
baja,anís,6
baja,complejidad,6
baja,opinión,6
fina,muestra,6
expresivo,varietal,6
expresivo,piña,6
mineral,eucalipto,6
mineral,recomendar,6
pálido,poner,6
verde,domingo,6
verde,pastelería,6
fina,rf,6
baja,saber,6
baja,notar,6
fina,caíño,6
verde,rico,6
cremosidad,suave,6
cremosidad,garnacha,6
tapa,tomar,6
tapa,floral,6
verde,abundante,6
autóctona,fondo,6
autóctona,intenso,6
autóctona,hierba,6
realizar,nariz,6
realizar,boca,6
entrada,acero,6
sotobosque,amargo,6
probar,albillo,6
probar,sorprendente,6
pleno,toque,6
pleno,probar,6
característica,zona,6
característica,inoxidable,6
expresivo,madera,6
expresivo,viñedo,6
pálido,hondarrabi,6
pálido,destaca,6
verde,principio,6
verde,salnés,6
verde,forma,6
verde,tonalidad,6
verde,perfumado,6
fina,elegancia,6
fina,ría,6
baja,mandarina,6
baja,junto,6
baja,mayor,6
verde,elegancia,6
verde,llevar,6
verde,amable,6
fina,americano,6
verde,mar,6
verde,mantequilla,6
experiencia,botella,6
hermano,madera,6
sotobosque,floral,6
sotobosque,complejo,6
sotobosque,salino,6
probar,pensar,6
granito,tomar,6
probar,delicia,6
probar,oportunidad,6
expresivo,tiempo,6
probar,aportar,6
expresivo,macabeo,6
hermano,hijo,6
pálido,perfumado,6
mineral,contacto,6
experiencia,chardonnay,6
baja,macabeo,6
baja,mejorar,6
fina,refrescante,6
expresivo,anisado,6
conocer,garnacha,6
expresivo,ligeramente,6
expresivo,zona,6
apreciar,chardonnay,6
apreciar,mejor,6
fina,mentolado,6
textura,nota,6
textura,melocotón,6
adaptación,amigo,6
verde,cargar,6
verde,saber,6
fortaleza,amigo,6
verde,azahar,6
granito,intenso,6
entrada,membrillo,6
entrada,limitado,6
granito,condado,6
expresivo,mejor,6
probar,abundante,6
gusto,soler,6
gusto,frambuesa,6
gusto,límpido,6
naranja,salud,6
mineral,mosto,6
mineral,curioso,6
mineral,vid,6
torrontés,producción,6
fina,amable,6
baja,albariza,6
fina,frambuesa,6
verde,lenta,6
verde,exceso,6
salino,parecer,6
salino,caso,6
presentar,suave,6
probar,alma,6
apunte,amargo,6
expresivo,melocotón,6
expresivo,agradable,6
apreciar,tomar,6
apreciar,pera,6
verde,longitud,6
experiencia,nota,6
verde,gallego,6
verde,acompañar,6
entrada,exceso,6
entrada,interesante,6
probar,llamar,6
probar,rato,6
probar,resto,6
probar,favorito,6
apunte,intenso,6
verde,directo,6
fina,fresa,6
fina,mango,6
baja,repetir,6
torrontés,baja,6
torrontés,amargo,6
torrontés,seco,6
sorprender,intenso,6
coupage,repetir,6
coupage,anisado,6
mieloso,probar,6
coupage,maridaje,6
mieloso,fresco,6
mieloso,aromático,6
pálido,negro,6
pálido,serio,6
reflejo,mar,6
reflejo,altura,6
pálido,par,6
pálido,resultado,6
pálido,biodinámico,6
reflejo,condado,6
experiencia,ligero,6
mieloso,cremoso,6
torrontés,gallego,6
lima,bordelesa,6
apunte,hierba,6
apunte,floral,6
expresivo,sauvignon,6
expresivo,salino,6
probar,aportación,6
probar,disfrutar,6
potente,viña,6
apunte,salino,6
apunte,madura,6
probar,parellada,6
lima,baja,6
torrontés,amplio,6
mieloso,viñedo,6
sorprender,toque,6
sorprender,herbáceo,6
potente,inoxidable,6
potente,gusto,6
potente,guardar,6
potente,punto,6
entrada,guardar,6
entrada,mejorar,6
entrada,viña,6
último,limón,6
último,garnacha,6
último,perfecto,6
mineral,dulzón,6
moderno,boca,6
experiencia,tiempo,6
experiencia,final,6
pálido,peso,6
pálido,semi,6
sorprender,suave,6
último,viña,6
último,mejorar,6
potente,casa,6
potente,vieja,6
potente,mantequilla,6
calor,refrescante,6
torrontés,untuoso,6
lima,ácido,6
torrontés,floral,6
coupage,membrillo,6
mieloso,nueva,6
mieloso,herbáceo,6
sorprender,pálido,6
coupage,naranja,6
coupage,mantequilla,6
último,marcada,6
presentar,chardonnay,6
presentar,seco,6
presentar,fondo,6
expresión,amarillo,6
salino,presente,6
salino,contar,6
salino,carbónica,6
calor,pálido,6
probar,px,6
coupage,vieja,6
sorprender,madera,6
soler,correcto,6
último,diferente,6
último,cosa,6
último,simple,6
calor,mejor,6
doña,alta,6
doña,elaborado,6
envolvente,especia,6
envolvente,varietal,6
envolvente,equilibrado,6
generación,nueva,6
generación,joven,6
generación,seco,6
medio,aroma,6
original,ver,6
coupage,mezcla,6
coupage,horno,6
original,suave,6
coupage,pena,6
coupage,merecer,6
coupage,necesitar,6
coupage,mineralidad,6
medio,manzana,6
medio,bodega,6
pálido,mar,6
reflejo,salud,6
reflejo,contar,6
reflejo,litro,6
reflejo,manual,6
lima,elaborado,6
hecho,rico,6
hecho,diferente,6
último,frutal,6
sauvignon,junto,6
sauvignon,predominar,6
sauvignon,límpido,6
hecho,pasar,6
hecho,bastante,6
interesante,momento,6
último,persistencia,6
último,sensación,6
último,evolución,6
calor,agradable,6
calor,correcto,6
salino,autóctona,6
presentar,intensidad,6
calor,año,6
interesante,velo,6
original,pajizo,6
original,copa,6
tropical,cápsula,6
tropical,lácteo,6
envolvente,nueva,6
envolvente,mango,6
envolvente,fermentación,6
generación,propia,6
último,rico,6
último,tinto,6
envolvente,melocotón,6
envolvente,ahumado,6
hecho,viñedo,6
hecho,final,6
hecho,estupendo,6
hecho,ocasión,6
hecho,cosa,6
elaborar,baja,6
elaborar,aromático,6
salino,pescado,6
francés,suerte,6
francés,metro,6
atención,largo,6
atención,fresco,6
generación,melocotón,6
viticultura,acidez,6
mineral,percibir,6
mineral,salnés,6
pálido,cremosidad,6
reflejo,ajustada,6
original,recordar,6
coupage,rico,6
coupage,estrella,6
viticultura,nota,6
original,ligero,6
original,anisado,6
ligero,directo,6
tropical,arroz,6
tropical,airén,6
elaborar,graso,6
francés,mediterráneo,6
tropical,caíño,6
tropical,horno,6
aparecer,parecer,6
sauvignon,postgusto,6
interesante,habitual,6
interesante,fermentado,6
sauvignon,dulzor,6
oscuro,botella,6
sauvignon,xarel,6
sauvignon,americano,6
sauvignon,alta,6
interesante,calidad,6
interesante,rosado,6
interesante,original,6
interesante,ganar,6
interesante,cremoso,6
interesante,bollería,6
aparecer,paso,6
supermercado,cítrico,6
supermercado,acidez,6
supermercado,nariz,6
aparecer,alcohol,6
reflejo,bonito,6
reflejo,salir,6
hectárea,nota,6
aparecer,ligero,6
aparecer,fondo,6
ligero,mix,6
ligero,elevada,6
generación,finca,6
normal,cumple,6
green,cítrico,6
green,fruta,6
francés,huevo,6
normal,marcada,6
normal,barrica,6
normal,frutal,6
viticultor,boca,6
francés,segre,6
aparecer,vainilla,6
paella,final,6
francés,encantar,6
francés,magnífico,6
expresión,color,6
gusto,reciente,6
elaborar,acero,6
elaborar,hierba,6
salino,ágil,6
hijo,varietal,6
hijo,cítrico,6
reflejo,gallego,6
reflejo,negro,6
reflejo,par,6
reflejo,atractivo,6
reflejo,forma,6
reflejo,familiar,6
hidrocarburo,vieja,6
aparecer,madura,6
viticultor,acuerdo,6
viticultor,finca,6
viticultor,viña,6
hijo,boca,6
hijo,baja,6
francés,salnés,6
tropical,lenta,6
duda,complejidad,6
duda,hecho,6
interesante,producto,6
interesante,moscatel,6
interesante,biodinámico,6
aparecer,probar,6
paella,mejor,6
real,repetir,6
real,complejo,6
real,frutal,6
interesante,corto,6
interesante,perder,6
reflejo,grata,6
reflejo,disfrutable,6
reflejo,cumplidor,6
pálido,viognier,6
reflejo,subido,6
reflejo,faltar,6
reflejo,monte,6
reflejo,criado,6
hidrocarburo,final,6
hidrocarburo,amargo,6
hidrocarburo,garnacha,6
destaca,carácter,6
francés,claro,6
francés,personalidad,6
ligero,notar,6
salino,estructurado,6
salino,reciente,6
duda,reflejo,6
duda,recordar,6
tropical,turbio,6
lujo,primer,6
lujo,amarillo,6
lujo,acidez,6
francés,margen,6
mal,exceso,6
recorrido,amable,6
recorrido,tiempo,6
ligero,rosa,6
tropical,cosa,6
tropical,presentar,6
francés,top,6
destaca,botella,6
destaca,beber,6
destaca,probar,6
mineral,potencia,6
reflejo,corte,6
reflejo,tradicional,6
cerrado,ligero,6
cerrado,botella,6
recorrido,inoxidable,6
tropical,puro,6
ligero,cosecha,6
ligero,litro,6
reflejo,viognier,6
syrah,intenso,6
syrah,barrica,6
recorrido,madera,6
cerrado,fresco,6
cerrado,brillante,6
mal,volúmen,6
mal,leve,6
recorrido,melocotón,6
recorrido,creer,6
real,madera,6
real,mayor,6
real,elaborado,6
interesante,anterior,6
recorrido,anisado,6
recorrido,paso,6
mal,anterior,6
destaca,poder,6
destaca,nueva,6
tropical,placer,6
ligero,tonalidad,6
destaca,madera,6
destaca,largo,6
destaca,ligero,6
fermentar,cosa,6
música,diferente,6
tropical,macedonia,6
tropical,almíbar,6
corona,abundante,6
corona,uva,6
corona,elaborado,6
reflejo,trabajo,6
mal,viura,6
mal,sauvignon,6
respecto,acidez,6
interesante,albaricoque,6
interesante,rico,6
mal,tiempo,6
fondo,opción,6
mal,melocotón,6
mal,verde,6
frutal,verdad,6
mineral,oscuro,6
mineral,alimonado,6
interesante,cambio,6
mal,salud,6
mal,goloso,6
mal,abrir,6
syrah,fresco,6
mal,lágrima,6
tropical,metálico,6
pescado,típico,6
pescado,nariz,6
francés,perder,6
francés,saber,6
duda,momento,6
gusto,cariñena,6
trabajo,punto,6
fermentar,pasar,6
fermentar,fondo,6
visto,fresco,6
pazo,botella,6
interesante,recomendable,6
fondo,manual,6
fermentar,lenta,6
fermentar,diferente,6
francés,mundo,6
francés,aportar,6
pescado,final,6
fermentar,gustar,6
destacar,anisado,6
destacar,refrescante,6
destacar,paso,6
mal,funcionar,6
mal,fermentación,6
interesante,estilo,6
interesante,exceso,6
interesante,real,6
mineral,ágil,6
syrah,sb,6
duda,variedad,6
duda,anisado,6
salino,amable,6
salino,laurel,6
tropical,gente,6
tropical,densidad,6
francés,hecho,6
francés,camino,6
fermentar,pomelo,6
fondo,elevada,6
mal,nueva,6
mal,madera,6
mal,amigo,6
fondo,paja,6
mal,aromático,6
mal,tono,6
albariño,gozada,6
albariño,atacar,6
albariño,espectacular,6
albariño,silvestre,6
fondo,predominar,6
fondo,xarel,6
fondo,sencillo,6
