Unnamed: 0,Tipo,Usuario,Comentario,Comentario_TOKEN,Comentario_LEMA,tokens_red
461,Rosado,Vineyard Surfer (VS),      resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse ,"['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
462,Rosado,Vineyard Surfer (VS), denassus       resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse ,"['denassus', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
463,Rosado,Vineyard Surfer (VS),       resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse ,"['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
464,Rosado,Vineyard Surfer (VS),    catando vinos a copas en la enomatic de vins i licors grau en palafrugell        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar          ,"['catando', 'vinos', 'copas', 'enomatic', 'vins', 'licors', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar']"
465,Rosado,Vineyard Surfer (VS), os remito a la nota del maestro del copy paste aunque el mío era rosado  él pese a colgar el mismo  hizo la nota de un blanco      no os perdáis su comentario después     cosas que le pasan solo a quienes culegan vinos en  vivino sin el vino en la copa    creo que deberia ir a mas enomatic y hacer menos busquedas en google  es mi opinion personal  saludos ℂ ℤ   ,"['remito', 'nota', 'maestro', 'copy', 'paste', 'aunque', 'rosado', 'pese', 'colgar', 'mismo', 'hizo', 'nota', 'blanco', 'perdáis', 'comentario', 'después', 'cosas', 'pasan', 'solo', 'culegan', 'vinos', 'vivino', 'vino', 'copa', 'creo', 'deberia', 'ir', 'mas', 'enomatic', 'hacer', 'menos', 'busquedas', 'google', 'opinion', 'personal', 'saludos']","['remitir', 'nota', 'maestro', 'rosado', 'pesar', 'colgar', 'mismo', 'hacer', 'nota', 'blanca', 'comentario', 'cosa', 'pasar', 'copa', 'creer', 'ir', 'enomatic', 'menos', 'personal', 'saludo']","['remitir', 'nota', 'maestro', 'rosado', 'pesar', 'colgar', 'mismo', 'hacer', 'nota', 'blanca', 'comentario', 'cosa', 'pasar', 'copa', 'creer', 'ir', 'enomatic', 'menos', 'personal', 'saludo']"
466,Rosado,Vineyard Surfer (VS),    catando vinos a copas en la enomatic de vins i licors grau en palafrugell        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaarrrrrr  resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente ,"['catando', 'vinos', 'copas', 'enomatic', 'vins', 'licors', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaarrrrrr', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']"
467,Rosado,Vineyard Surfer (VS),    catando vinos a copas en la enomatic de vins i licors grau en palafrugell        un gustazo poder catar a copas  pequeñas  medias  grandes  gran variedad de vinos que tienen en sus estanterías  tarjeta de precarga y a cataaaaar     resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  ,"['catando', 'vinos', 'copas', 'enomatic', 'vins', 'licors', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copas', 'pequeñas', 'medias', 'grandes', 'gran', 'variedad', 'vinos', 'estanterías', 'tarjeta', 'precarga', 'cataaaaar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']","['catar', 'copa', 'enomatic', 'licor', 'grau', 'palafrugell', 'gustazo', 'poder', 'catar', 'copa', 'pequeña', 'grande', 'variedad', 'estantería', 'tarjeta', 'precarga', 'catar', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente']"
468,Rosado,Vineyard Surfer (VS), castefa think tank  thanx celler valles  resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  ,"['castefa', 'think', 'tank', 'thanx', 'celler', 'valles', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']","['bodega', 'valle', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']","['bodega', 'valle', 'resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear']"
469,Rosado,Vineyard Surfer (VS), my top rosé wines    number      ,"['my', 'top', 'rosé', 'wines', 'number']","['top', 'número']","['top', 'número']"
470,Rosado,Vineyard Surfer (VS), ‘supermarketwineswar’        del lineal del bon preu  a unidad al    ,"['supermarketwineswar', 'lineal', 'bon', 'preu', 'unidad']","['lineal', 'unidad']","['lineal', 'unidad']"
471,Rosado,Vineyard Surfer (VS),        resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse  ,"['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
472,Rosado,Vineyard Surfer (VS),      genial rcp                                   ,"['genial', 'rcp']","['genial', 'rcp']","['genial', 'rcp']"
474,Rosado,Vineyard Surfer (VS),        resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse   ,"['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
475,Rosado,Vineyard Surfer (VS),       resistencia  fortaleza  invulnerabilidad  estoicismo  adaptación  superación  sobrevivir  sobreponerse  recuperarse  resistencia  firmeza  fondo  fuerza  energía  vigor  paciencia  tolerancia  resignación  imperturbabilidad  flema  sufrimiento  valiente  intrépido  bravo  invencible  osado  épico  indomable  denodado  esforzado  memorable  grande  aguante  vigor  vitalidad  fuerza  energía  fortaleza  entereza  potencia  batallar  guerrear  pelear  combatir  contender  disputar  enfrentarse  ,"['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponerse', 'recuperarse', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'imperturbabilidad', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentarse']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']","['resistencia', 'fortaleza', 'invulnerabilidad', 'estoicismo', 'adaptación', 'superación', 'sobrevivir', 'sobreponer', 'recuperar', 'resistencia', 'firmeza', 'fondo', 'fuerza', 'energía', 'vigor', 'paciencia', 'tolerancia', 'resignación', 'impertable', 'flema', 'sufrimiento', 'valiente', 'intrépido', 'bravo', 'invencible', 'osado', 'épico', 'indomable', 'denodado', 'esforzado', 'memorable', 'grande', 'aguante', 'vigor', 'vitalidad', 'fuerza', 'energía', 'fortaleza', 'entereza', 'potencia', 'batallar', 'guerrear', 'pelear', 'combatir', 'contender', 'disputar', 'enfrentar']"
476,Rosado,Vineyard Surfer (VS), ‘supermarketwineswar’ del lineal del caprabo  del de stosck en saldos      comprado por  €       goloso  correcta acidez  textura suave  frutos rojos    ,"['supermarketwineswar', 'lineal', 'caprabo', 'stosck', 'saldos', 'comprado', 'goloso', 'correcta', 'acidez', 'textura', 'suave', 'frutos', 'rojos']","['lineal', 'comprado', 'goloso', 'correcto', 'acidez', 'textura', 'suave', 'fruta', 'rojo']","['lineal', 'comprado', 'goloso', 'correcto', 'acidez', 'textura', 'suave', 'fruta', 'rojo']"
477,Rosado,Vineyard Surfer (VS),    la música del vi  vilaviniteca    de marzo   casa llotja de mar  barcelona gracias por el regalo  gracias a quien lo hace posible  gracias a todos  sólo pongo mi valoración personal en forma de puntuación debido a la ingente cantidad de diferentes vinos probados degustados  y siendo justos  teniendo en cuenta que la mayoría fueron probados con una copita y siendo para mi la medida justa de un vino una botella bien compartida  solo       y media ,"['música', 'vi', 'vilaviniteca', 'marzo', 'casa', 'llotja', 'mar', 'barcelona', 'gracias', 'regalo', 'gracias', 'hace', 'posible', 'gracias', 'sólo', 'pongo', 'valoración', 'personal', 'forma', 'puntuación', 'debido', 'ingente', 'cantidad', 'diferentes', 'vinos', 'probados', 'degustados', 'siendo', 'justos', 'cuenta', 'mayoría', 'probados', 'copita', 'siendo', 'medida', 'justa', 'vino', 'botella', 'bien', 'compartida', 'solo', 'media']","['música', 'ver', 'casa', 'lonja', 'mar', 'gracia', 'regalo', 'gracia', 'posible', 'gracia', 'poner', 'valoración', 'personal', 'forma', 'puntuación', 'deber', 'ingente', 'cantidad', 'diferente', 'probar', 'degustado', 'justo', 'contar', 'mayoría', 'probar', 'copa', 'medida', 'justa', 'botella', 'compartida']","['música', 'ver', 'casa', 'lonja', 'mar', 'gracia', 'regalo', 'gracia', 'posible', 'gracia', 'poner', 'valoración', 'personal', 'forma', 'puntuación', 'deber', 'ingente', 'cantidad', 'diferente', 'probar', 'degustado', 'justo', 'contar', 'mayoría', 'probar', 'copa', 'medida', 'justa', 'botella', 'compartida']"
478,Rosado,Vineyard Surfer (VS),    la música del vi  vilaviniteca    de marzo   casa llotja de mar  barcelona gracias por el regalo  gracias a quien lo hace posible  gracias a todos  sólo pongo mi valoración personal en forma de puntuación debido a la ingente cantidad de diferentes vinos probados degustados  y siendo justos  teniendo en cuenta que la mayoría fueron probados con una copita y siendo para mi la medida justa de un vino una botella bien compartida  solo       y media not my pic ,"['música', 'vi', 'vilaviniteca', 'marzo', 'casa', 'llotja', 'mar', 'barcelona', 'gracias', 'regalo', 'gracias', 'hace', 'posible', 'gracias', 'sólo', 'pongo', 'valoración', 'personal', 'forma', 'puntuación', 'debido', 'ingente', 'cantidad', 'diferentes', 'vinos', 'probados', 'degustados', 'siendo', 'justos', 'cuenta', 'mayoría', 'probados', 'copita', 'siendo', 'medida', 'justa', 'vino', 'botella', 'bien', 'compartida', 'solo', 'media', 'not', 'my', 'pic']","['música', 'ver', 'casa', 'lonja', 'mar', 'gracia', 'regalo', 'gracia', 'posible', 'gracia', 'poner', 'valoración', 'personal', 'forma', 'puntuación', 'deber', 'ingente', 'cantidad', 'diferente', 'probar', 'degustado', 'justo', 'contar', 'mayoría', 'probar', 'copa', 'medida', 'justa', 'botella', 'compartida']","['música', 'ver', 'casa', 'lonja', 'mar', 'gracia', 'regalo', 'gracia', 'posible', 'gracia', 'poner', 'valoración', 'personal', 'forma', 'puntuación', 'deber', 'ingente', 'cantidad', 'diferente', 'probar', 'degustado', 'justo', 'contar', 'mayoría', 'probar', 'copa', 'medida', 'justa', 'botella', 'compartida']"
479,Rosado,Vineyard Surfer (VS), my top other wines    number     ,"['my', 'top', 'other', 'wines', 'number']","['top', 'número']","['top', 'número']"
