source,target,weight
crianza,lágrima,5
crianza,leve,5
fina,capa,5
fina,ribete,5
fina,cereza,5
fina,golosina,5
fina,cítrico,5
alcohol,cereza,5
alcohol,seco,5
casa,coupage,5
poder,tolerancia,5
poder,impertable,5
poder,fortaleza,5
poder,flema,5
poder,energía,5
poder,adaptación,5
poder,largo,5
poder,final,5
poder,intenso,5
excelente,nota,5
excelente,mejor,5
excelente,rcp,5
estilo,rosa,5
goloso,ácido,5
goloso,madura,5
goloso,bastante,5
bodega,melocotón,5
bodega,gusto,5
bodega,volúmen,5
bodega,ribete,5
bodega,fondo,5
bodega,fina,5
bodega,alta,5
goloso,paladar,5
goloso,lágrima,5
goloso,destello,5
alcohol,paladar,5
alcohol,nota,5
alcohol,fresco,5
goloso,grosella,5
goloso,glicérico,5
especiado,sabroso,5
ácido,fácil,5
lágrima,volúmen,5
variedad,tolerancia,5
variedad,impertable,5
variedad,fortaleza,5
variedad,fondo,5
variedad,flema,5
variedad,energía,5
variedad,adaptación,5
fina,sedoso,5
goloso,piel,5
goloso,coupage,5
goloso,merlot,5
interesante,pálido,5
interesante,merlot,5
sangrado,sutil,5
sangrado,coupage,5
sangrado,francés,5
sangrado,golosina,5
final,coupage,5
final,volúmen,5
limpio,leve,5
limpio,goloso,5
cabernet,frambuesa,5
cabernet,elaborado,5
sedoso,intenso,5
especiado,final,5
especiado,potente,5
goloso,sensación,5
madura,intenso,5
bodega,persistencia,5
bodega,corto,5
bodega,francés,5
bodega,barrica,5
elegante,suave,5
interesante,azúcar,5
interesante,nariz,5
interesante,probar,5
dulce,rcp,5
alcohol,rosa,5
limpio,joven,5
limpio,marcada,5
interesante,fresa,5
interesante,suave,5
interesante,gustar,5
barrica,floral,5
barrica,año,5
volúmen,correcto,5
largo,correcto,5
largo,coupage,5
largo,sensación,5
largo,potente,5
claro,coupage,5
madura,fondo,5
madura,largo,5
etiqueta,beber,5
elegante,golosina,5
elegante,intensidad,5
elegante,volúmen,5
elegante,untuoso,5
dulce,copa,5
barrica,producción,5
persistencia,capa,5
persistencia,naranja,5
persistencia,gustar,5
persistencia,caramelo,5
fácil,cítrico,5
fácil,sutil,5
fácil,cereza,5
barrica,rcp,5
barrica,frambuesa,5
barrica,pequeña,5
barrica,nueva,5
barrica,maceración,5
barrica,fermentación,5
barrica,excelente,5
persistencia,destello,5
cuerpo,probar,5
bodega,estilo,5
cereza,manzana,5
cereza,sabor,5
cereza,finca,5
intensidad,punto,5
intensidad,volúmen,5
intensidad,golosina,5
intensidad,agradable,5
intensidad,crianza,5
agradable,seco,5
agradable,baja,5
agradable,fácil,5
intensidad,sensación,5
intensidad,balsámico,5
intensidad,anaranjado,5
leve,inoxidable,5
leve,fácil,5
bastante,seco,5
bastante,nota,5
bastante,golosina,5
bastante,rosa,5
bastante,creer,5
bastante,tempranillo,5
cuerpo,frescor,5
cuerpo,lágrima,5
cuerpo,frutal,5
garnacha,producción,5
leve,final,5
leve,piel,5
leve,tempranillo,5
cuerpo,correcto,5
